"SalePrice","YearBuilt","YrSold","MonthSold","Size.sqf.","Floor","HallwayType","HeatingType","AptManageType","N_Parkinglot.Ground.","N_Parkinglot.Basement.","TimeToBusStop","TimeToSubway","N_APT","N_manager","N_elevators","SubwayStation","N_FacilitiesNearBy.PublicOffice.","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Middle.","N_SchoolNearBy.High.","N_SchoolNearBy.University.","N_FacilitiesInApt","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Total.","Size.p.","Price.per.Size","DateSold","DateBuilt","Prob_elevators"
377876,2007,2012,5,1519,27,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,43,8787.81395348837,2012-05-01,2007-01-01,2.31428571428571
176106,1986,2012,5,1377,1,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,39,4515.53846153846,2012-05-01,1986-01-01,3.88571428571429
153982,1986,2012,5,914,3,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,26,5922.38461538462,2012-05-01,1986-01-01,3.88571428571429
192035,2006,2012,5,903,7,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,7681.4,2012-05-01,2006-01-01,3.73333333333333
82300,1997,2012,6,644,3,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,18,4572.22222222222,2012-06-01,1997-01-01,4.2
217699,2006,2012,6,910,7,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,8373.03846153846,2012-06-01,2006-01-01,0.0666666666666667
185840,2006,2012,6,910,3,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,7147.69230769231,2012-06-01,2006-01-01,0.0666666666666667
216814,2006,2012,6,910,20,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,8339,2012-06-01,2006-01-01,0.0666666666666667
112389,1986,2012,6,910,11,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,26,4322.65384615385,2012-06-01,1986-01-01,2.2
64601,1986,2012,6,508,11,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,14,4614.35714285714,2012-06-01,1986-01-01,2.2
65486,1986,2012,6,508,12,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,14,4677.57142857143,2012-06-01,1986-01-01,2.2
287610,2006,2012,6,1437,15,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,7190.25,2012-06-01,2006-01-01,1.86666666666667
194690,2006,2012,6,914,1,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,7488.07692307692,2012-06-01,2006-01-01,1.86666666666667
273451,2006,2012,6,1412,10,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,6836.275,2012-06-01,2006-01-01,1.86666666666667
252212,2007,2012,6,1419,20,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,40,6305.3,2012-06-01,2007-01-01,3.4
194690,2005,2012,6,914,10,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,7488.07692307692,2012-06-01,2005-01-01,0.025
218584,1993,2012,6,1761,5,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,49,4460.89795918367,2012-06-01,1993-01-01,2.525
185840,2005,2012,6,914,3,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,7147.69230769231,2012-06-01,2005-01-01,0.025
96460,1992,2012,6,640,7,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,18,5358.88888888889,2012-06-01,1992-01-01,3.4
124778,2005,2012,6,572,4,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,7798.625,2012-06-01,2005-01-01,0.025
192920,2005,2012,6,914,8,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,7420,2012-06-01,2005-01-01,0.025
261061,2008,2012,6,1167,17,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,33,7910.93939393939,2012-06-01,2008-01-01,2.36666666666667
115486,1993,2012,6,644,6,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,6415.88888888889,2012-06-01,1993-01-01,2.525
181415,1993,2012,6,1288,2,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,36,5039.30555555556,2012-06-01,1993-01-01,2.525
119469,1993,2012,6,644,8,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,6637.16666666667,2012-06-01,1993-01-01,2.525
75221,1992,2012,6,640,15,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,18,4178.94444444444,2012-06-01,1992-01-01,3.4
128318,1993,2012,6,644,5,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,7128.77777777778,2012-06-01,1993-01-01,2.525
118584,1993,2012,6,644,4,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,6588,2012-06-01,1993-01-01,2.525
46902,1992,2012,6,355,1,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,4690.2,2012-06-01,1992-01-01,3.4
216814,1986,2012,6,1377,6,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,39,5559.33333333333,2012-06-01,1986-01-01,3.88571428571429
242477,2007,2012,6,868,8,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,10103.2083333333,2012-06-01,2007-01-01,2.31428571428571
300884,2007,2012,6,1387,10,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,7714.97435897436,2012-06-01,2007-01-01,2.31428571428571
176991,1986,2012,6,1131,8,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,5530.96875,2012-06-01,1986-01-01,3.88571428571429
380530,2007,2012,6,1519,15,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,43,8849.53488372093,2012-06-01,2007-01-01,2.31428571428571
184070,2006,2012,6,903,8,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,7362.8,2012-06-01,2006-01-01,3.73333333333333
140707,1978,2012,6,903,9,"corridor","individual_heating","self_management",87,0,"0~5min","0~5min",2,1,4,"Kyungbuk_uni_hospital",3,2,1,1,0,0,3,3,3,2,3,7,11,25,5628.28,2012-06-01,1978-01-01,2.1
75221,1997,2012,7,558,7,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,16,4701.3125,2012-07-01,1997-01-01,4.2
203539,2006,2012,7,814,15,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,23,8849.52173913043,2012-07-01,2006-01-01,0.0666666666666667
123893,2003,2012,7,907,7,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,25,4955.72,2012-07-01,2003-01-01,4.2
146017,2006,2012,7,636,5,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,18,8112.05555555556,2012-07-01,2006-01-01,0.0666666666666667
211504,2006,2012,7,910,18,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,8134.76923076923,2012-07-01,2006-01-01,0.0666666666666667
214159,2006,2012,7,818,20,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,23,9311.26086956522,2012-07-01,2006-01-01,1.86666666666667
211504,2006,2012,7,818,9,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,23,9195.82608695652,2012-07-01,2006-01-01,1.86666666666667
188495,2005,2012,7,914,4,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,7249.80769230769,2012-07-01,2005-01-01,0.025
117699,1993,2012,7,644,18,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,6538.83333333333,2012-07-01,1993-01-01,2.525
185840,2005,2012,7,914,4,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,7147.69230769231,2012-07-01,2005-01-01,0.025
256637,2007,2012,7,1394,5,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,39,6580.4358974359,2012-07-01,2007-01-01,3.4
107964,1992,2012,7,644,11,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,5998,2012-07-01,1992-01-01,2.73333333333333
55752,1992,2012,7,355,7,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,5575.2,2012-07-01,1992-01-01,3.4
128318,1993,2012,7,644,18,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,7128.77777777778,2012-07-01,1993-01-01,2.525
210619,2008,2012,7,829,22,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,23,9157.34782608696,2012-07-01,2008-01-01,2.36666666666667
109292,1992,2012,7,644,13,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,6071.77777777778,2012-07-01,1992-01-01,2.73333333333333
216814,2008,2012,7,829,17,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,23,9426.69565217391,2012-07-01,2008-01-01,2.36666666666667
181415,1993,2012,7,1451,25,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,41,4424.75609756098,2012-07-01,1993-01-01,2.525
52212,1992,2012,7,355,3,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,5221.2,2012-07-01,1992-01-01,3.4
261061,2007,2012,7,868,22,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,10877.5416666667,2012-07-01,2007-01-01,2.31428571428571
238938,2007,2012,7,868,5,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,9955.75,2012-07-01,2007-01-01,2.31428571428571
207079,2006,2012,8,910,8,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,7964.57692307692,2012-08-01,2006-01-01,0.0666666666666667
206194,2006,2012,8,910,3,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,7930.53846153846,2012-08-01,2006-01-01,0.0666666666666667
66371,1986,2012,8,508,7,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,14,4740.78571428571,2012-08-01,1986-01-01,2.2
194690,2006,2012,8,818,2,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,23,8464.78260869565,2012-08-01,2006-01-01,1.86666666666667
154867,1993,2012,8,914,4,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,5956.42307692308,2012-08-01,1993-01-01,2.525
216814,2007,2012,8,914,23,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,26,8339,2012-08-01,2007-01-01,3.4
217699,2008,2012,8,829,13,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,23,9465.17391304348,2012-08-01,2008-01-01,2.36666666666667
233628,2007,2012,8,1103,20,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,7536.38709677419,2012-08-01,2007-01-01,3.4
203539,2008,2012,8,829,4,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,23,8849.52173913043,2012-08-01,2008-01-01,2.36666666666667
237168,2007,2012,8,1103,24,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,7650.58064516129,2012-08-01,2007-01-01,3.4
231415,2008,2012,8,914,23,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,8900.57692307692,2012-08-01,2008-01-01,2.36666666666667
57522,1992,2012,8,576,15,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,3595.125,2012-08-01,1992-01-01,3.4
194690,2005,2012,8,914,7,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,7488.07692307692,2012-08-01,2005-01-01,0.025
166371,1992,2012,8,1448,7,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,41,4057.82926829268,2012-08-01,1992-01-01,2.73333333333333
221238,2007,2012,8,1103,4,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,7136.70967741936,2012-08-01,2007-01-01,3.4
130088,1978,2012,8,903,2,"corridor","individual_heating","self_management",87,0,"0~5min","0~5min",2,1,4,"Kyungbuk_uni_hospital",3,2,1,1,0,0,3,3,3,2,3,7,11,25,5203.52,2012-08-01,1978-01-01,2.1
218584,2007,2012,8,868,14,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,9107.66666666667,2012-08-01,2007-01-01,2.31428571428571
159292,2006,2012,8,857,6,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,24,6637.16666666667,2012-08-01,2006-01-01,3.73333333333333
230088,2007,2012,8,868,11,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,9587,2012-08-01,2007-01-01,2.31428571428571
181415,1986,2012,8,1131,11,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,5669.21875,2012-08-01,1986-01-01,3.88571428571429
202654,2006,2012,8,903,8,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,8106.16,2012-08-01,2006-01-01,3.73333333333333
210619,2006,2012,8,903,9,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,8424.76,2012-08-01,2006-01-01,3.73333333333333
261061,1986,2012,8,2092,6,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,59,4424.76271186441,2012-08-01,1986-01-01,3.88571428571429
194690,2006,2012,8,903,4,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,7787.6,2012-08-01,2006-01-01,3.73333333333333
263716,2007,2012,8,868,21,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,10988.1666666667,2012-08-01,2007-01-01,2.31428571428571
100000,1997,2012,9,644,14,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,18,5555.55555555556,2012-09-01,1997-01-01,4.2
214159,2006,2012,9,910,19,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,8236.88461538462,2012-09-01,2006-01-01,0.0666666666666667
212389,2006,2012,9,910,10,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,8168.80769230769,2012-09-01,2006-01-01,0.0666666666666667
234513,2006,2012,9,910,20,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,9019.73076923077,2012-09-01,2006-01-01,0.0666666666666667
218584,2006,2012,9,910,10,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,8407.07692307692,2012-09-01,2006-01-01,0.0666666666666667
54867,1985,2012,9,498,9,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,14,3919.07142857143,2012-09-01,1985-01-01,2.2
307079,2007,2012,9,1629,3,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,46,6675.63043478261,2012-09-01,2007-01-01,2.6
445132,2007,2012,9,1690,26,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9470.89361702128,2012-09-01,2007-01-01,2.6
105309,1992,2012,9,644,10,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,5850.5,2012-09-01,1992-01-01,2.73333333333333
236283,2008,2012,9,914,13,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,9087.80769230769,2012-09-01,2008-01-01,2.36666666666667
136283,1992,2012,9,914,10,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,26,5241.65384615385,2012-09-01,1992-01-01,2.73333333333333
191150,2005,2012,9,914,11,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,7351.92307692308,2012-09-01,2005-01-01,0.025
163716,1993,2012,9,914,2,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,6296.76923076923,2012-09-01,1993-01-01,2.525
241592,2008,2012,9,914,25,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,9292,2012-09-01,2008-01-01,2.36666666666667
161946,1993,2012,9,914,11,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,6228.69230769231,2012-09-01,1993-01-01,2.525
181415,1993,2012,9,1451,2,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,41,4424.75609756098,2012-09-01,1993-01-01,2.525
159292,2005,2012,9,743,3,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,7585.33333333333,2012-09-01,2005-01-01,0.025
230088,2008,2012,9,914,23,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,8849.53846153846,2012-09-01,2008-01-01,2.36666666666667
225663,2008,2012,9,914,6,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,8679.34615384615,2012-09-01,2008-01-01,2.36666666666667
232743,2008,2012,9,914,10,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,8951.65384615385,2012-09-01,2008-01-01,2.36666666666667
214601,2005,2012,9,914,16,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,8253.88461538462,2012-09-01,2005-01-01,0.025
199115,2005,2012,9,914,8,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,7658.26923076923,2012-09-01,2005-01-01,0.025
157522,1993,2012,9,914,5,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,6058.53846153846,2012-09-01,1993-01-01,2.525
